ticker,strategy_func,params
AXP,adx_ema_trend_10_30_25,{}
AXP,adx_ema_trend_5_15_25,{}
AXP,dax_momentum_signal_vectorized,{}
AXP,inside_bar_breakout_signal_vectorized,{}
AXP,three_bar_reversal_signal_vectorized,{}
AXP,engulfing_pattern_signal_vectorized,{}
AXP,morning_evening_star_signal_vectorized,{}
AXP,doji_signal_strategy_v1_vectorized,{}
AXP,retracement_rev_vectorized,{}
AXP,retracement_tf_vectorized,{}
AXP,liquidity_grab_rev_strategy,{}
AXP,liquidity_grab_tf_strategy,{}
AXP,donchian_breakout_with_ma_filter,{}
AXP,donchian_breakout_with_ma_10_30,{}
AXP,donchian_breakout_with_ma_15_40,{}
AXP,donchian_inv_with_ma_filter,{}
AXP,donchian_inv_with_ma_15_40,{}
AXP,donchian_inv_with_ma_10_30,{}
AXP,keltner_rev_vectorized,{}
AXP,keltner_rev_15_1_5,{}
AXP,keltner_rev_50_2_5,{}
AXP,keltner_tf_vectorized,{}
AXP,keltner_tf_15_1_5,{}
AXP,keltner_tf_50_2_5,{}
AXP,weekly_breakout_vectorized,{}
AXP,weekly_breakout_1_2,{}
AXP,weekly_breakout_2_1,{}
AXP,weekly_breakout_2_2,{}
AXP,weekly_breakout_1_3,{}
AXP,weekly_breakout_2_3,{}
AXP,vwap_trading_strategy_threshold,{}
AXP,vwap_trading_strategy_cross,{}
AXP,vwap_trading_strategy_cross_20_10,{}
AXP,vwap_trading_strategy_cross_30_20,{}
AXP,parab_rev_vectorized,{}
AXP,parab_rev_8_16_32_vectorized,{}
AXP,parab_rev_3_6_15_vectorized,{}
AXP,ema_vwap_sma_vectorized,{}
AXP,ema_vwap_sma_15_30_50,{}
AXP,ema_vwap_sma_5_10_20,{}
AXP,ema_vwap_vectorized,{}
AXP,volume_trend_basic,{}
AXP,volume_trend_10,{}
AXP,volume_trend_30,{}
AXP,squeeze_ema_strategy,{}
AXP,squeeze_ema_10_20,{}
AXP,squeeze_ema_15_25,{}
AXP,ema_pullback_strategy,{}
BABA,bollinger_bands_mean_reversion_sma_vectorized,{}
BABA,sma_stoch_close_strategy_vectorized,{}
BABA,stochastic_oscillator_signal_vectorized,{}
BABA,moving_average_crossover_signal_vectorized,{}
BABA,rsi_hammer_70_30_vectorized,{}
BABA,rsi_hammer_65_35_vectorized,{}
BABA,rsi_hammer_80_20_vectorized,{}
BABA,mean_reversion_signal_v1_vectorized,{}
BABA,mean_reversion_signal_v2_vectorized,{}
BABA,mean_reversion_signal_v3_vectorized,{}
BABA,rsi_engulfing_signals_vectorized,{}
BABA,mixed_signal_strategy_vectorized,{}
BABA,pinbar_macd_strategy_vectorized,{}
BABA,doji_rsi_simplified_vectorized,{}
BABA,bollinger_bands_adx_simple_35_20_vectorized,{}
BABA,bollinger_bands_adx_simple_vectorized,{}
BABA,bollinger_bands_adx_simple_45_25_vectorized,{}
BABA,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
BABA,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
BABA,x_rsi_bollinger_signal_vectorized,{}
BABA,adx_sma_trend_following,{}
BABA,adx_sma_tf_10_30_25,{}
BABA,adx_sma_tf_15_40_35,{}
BABA,adx_sma_tf_10_30_35,{}
BABA,adx_trend_breakout,{}
BABA,adx_trend_breakout_10_40,{}
BABA,adx_trend_breakout_10_35,{}
BABA,donchian_channel_vectorized,{}
BABA,donchian_channel_10_5_5,{}
BABA,donchian_channel_20_5_5,{}
BABA,liquidity_grab_rev_adx_filtered,{}
BABA,liquidity_grab_tf_adx_filtered,{}
BABA,adx_ema_trend_strategy,{}
BABA,adx_ema_trend_10_30_25,{}
BABA,adx_ema_trend_5_15_25,{}
BABA,dax_momentum_signal_vectorized,{}
BABA,inside_bar_breakout_signal_vectorized,{}
BABA,three_bar_reversal_signal_vectorized,{}
BABA,engulfing_pattern_signal_vectorized,{}
BABA,morning_evening_star_signal_vectorized,{}
BABA,doji_signal_strategy_v1_vectorized,{}
BABA,retracement_rev_vectorized,{}
BABA,retracement_tf_vectorized,{}
BABA,liquidity_grab_rev_strategy,{}
BABA,liquidity_grab_tf_strategy,{}
BABA,donchian_breakout_with_ma_filter,{}
BABA,donchian_breakout_with_ma_10_30,{}
BABA,donchian_breakout_with_ma_15_40,{}
BABA,donchian_inv_with_ma_filter,{}
BABA,donchian_inv_with_ma_15_40,{}
BABA,donchian_inv_with_ma_10_30,{}
BABA,keltner_rev_vectorized,{}
BABA,keltner_rev_15_1_5,{}
BABA,keltner_rev_50_2_5,{}
BABA,keltner_tf_vectorized,{}
BABA,keltner_tf_15_1_5,{}
BABA,keltner_tf_50_2_5,{}
BABA,weekly_breakout_vectorized,{}
BABA,weekly_breakout_1_2,{}
BABA,weekly_breakout_2_1,{}
BABA,weekly_breakout_2_2,{}
BABA,weekly_breakout_1_3,{}
BABA,weekly_breakout_2_3,{}
BABA,vwap_trading_strategy_threshold,{}
BABA,vwap_trading_strategy_cross,{}
BABA,vwap_trading_strategy_cross_20_10,{}
BABA,vwap_trading_strategy_cross_30_20,{}
BABA,parab_rev_vectorized,{}
BABA,parab_rev_8_16_32_vectorized,{}
BABA,parab_rev_3_6_15_vectorized,{}
BABA,ema_vwap_sma_vectorized,{}
BABA,ema_vwap_sma_15_30_50,{}
BABA,ema_vwap_sma_5_10_20,{}
BABA,ema_vwap_vectorized,{}
BABA,volume_trend_basic,{}
BABA,volume_trend_10,{}
BABA,volume_trend_30,{}
BABA,squeeze_ema_strategy,{}
BABA,squeeze_ema_10_20,{}
BABA,squeeze_ema_15_25,{}
BABA,ema_pullback_strategy,"{""short_ema"": 6, ""long_ema"": 18, ""min_move"": 0.01, ""min_trend_gap"": 0.07, ""lookback_trend"": 5}"
BAC,bollinger_bands_mean_reversion_sma_vectorized,{}
BAC,sma_stoch_close_strategy_vectorized,{}
BAC,stochastic_oscillator_signal_vectorized,{}
BAC,moving_average_crossover_signal_vectorized,{}
BAC,rsi_hammer_70_30_vectorized,{}
BAC,rsi_hammer_65_35_vectorized,{}
BAC,rsi_hammer_80_20_vectorized,{}
BAC,mean_reversion_signal_v1_vectorized,{}
BAC,mean_reversion_signal_v2_vectorized,{}
BAC,mean_reversion_signal_v3_vectorized,{}
BAC,rsi_engulfing_signals_vectorized,{}
BAC,mixed_signal_strategy_vectorized,{}
BAC,pinbar_macd_strategy_vectorized,{}
BAC,doji_rsi_simplified_vectorized,{}
BAC,bollinger_bands_adx_simple_35_20_vectorized,{}
BAC,bollinger_bands_adx_simple_vectorized,{}
BAC,bollinger_bands_adx_simple_45_25_vectorized,{}
BAC,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
BAC,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
BAC,x_rsi_bollinger_signal_vectorized,{}
BAC,adx_sma_trend_following,{}
BAC,adx_sma_tf_10_30_25,{}
BAC,adx_sma_tf_15_40_35,{}
BAC,adx_sma_tf_10_30_35,{}
BAC,adx_trend_breakout,{}
BAC,adx_trend_breakout_10_40,{}
BAC,adx_trend_breakout_10_35,{}
BAC,donchian_channel_vectorized,{}
BAC,donchian_channel_10_5_5,{}
BAC,donchian_channel_20_5_5,{}
BAC,liquidity_grab_rev_adx_filtered,{}
BAC,liquidity_grab_tf_adx_filtered,{}
BAC,adx_ema_trend_strategy,{}
BAC,adx_ema_trend_10_30_25,{}
BAC,adx_ema_trend_5_15_25,{}
BAC,dax_momentum_signal_vectorized,{}
BAC,inside_bar_breakout_signal_vectorized,{}
BAC,three_bar_reversal_signal_vectorized,{}
BAC,engulfing_pattern_signal_vectorized,{}
BAC,morning_evening_star_signal_vectorized,{}
BAC,doji_signal_strategy_v1_vectorized,{}
BAC,retracement_rev_vectorized,{}
BAC,retracement_tf_vectorized,{}
BAC,liquidity_grab_rev_strategy,{}
BAC,liquidity_grab_tf_strategy,{}
BAC,donchian_breakout_with_ma_filter,{}
BAC,donchian_breakout_with_ma_10_30,{}
BAC,donchian_breakout_with_ma_15_40,{}
BAC,donchian_inv_with_ma_filter,{}
BAC,donchian_inv_with_ma_15_40,{}
BAC,donchian_inv_with_ma_10_30,{}
BAC,keltner_rev_vectorized,{}
BAC,keltner_rev_15_1_5,{}
BAC,keltner_rev_50_2_5,{}
BAC,keltner_tf_vectorized,{}
BAC,keltner_tf_15_1_5,{}
BAC,keltner_tf_50_2_5,{}
BAC,weekly_breakout_vectorized,{}
BAC,weekly_breakout_1_2,{}
BAC,weekly_breakout_2_1,{}
BAC,weekly_breakout_2_2,{}
BAC,weekly_breakout_1_3,{}
BAC,weekly_breakout_2_3,{}
BAC,vwap_trading_strategy_threshold,{}
BAC,vwap_trading_strategy_cross,{}
BAC,vwap_trading_strategy_cross_20_10,{}
BAC,vwap_trading_strategy_cross_30_20,{}
BAC,parab_rev_vectorized,{}
BAC,parab_rev_8_16_32_vectorized,{}
BAC,parab_rev_3_6_15_vectorized,{}
BAC,ema_vwap_sma_vectorized,{}
BAC,ema_vwap_sma_15_30_50,{}
BAC,ema_vwap_sma_5_10_20,{}
BAC,ema_vwap_vectorized,{}
BAC,volume_trend_basic,{}
BAC,volume_trend_10,{}
BAC,volume_trend_30,{}
BAC,squeeze_ema_strategy,{}
BAC,squeeze_ema_10_20,{}
BAC,squeeze_ema_15_25,{}
BAC,ema_pullback_strategy,{}
BAMI.MI,bollinger_bands_mean_reversion_sma_vectorized,{}
BAMI.MI,sma_stoch_close_strategy_vectorized,{}
BAMI.MI,stochastic_oscillator_signal_vectorized,{}
BAMI.MI,moving_average_crossover_signal_vectorized,{}
BAMI.MI,rsi_hammer_70_30_vectorized,{}
BAMI.MI,rsi_hammer_65_35_vectorized,{}
BAMI.MI,rsi_hammer_80_20_vectorized,{}
BAMI.MI,mean_reversion_signal_v1_vectorized,{}
BAMI.MI,mean_reversion_signal_v2_vectorized,{}
BAMI.MI,mean_reversion_signal_v3_vectorized,{}
BAMI.MI,rsi_engulfing_signals_vectorized,{}
BAMI.MI,mixed_signal_strategy_vectorized,{}
BAMI.MI,pinbar_macd_strategy_vectorized,{}
BAMI.MI,doji_rsi_simplified_vectorized,{}
BAMI.MI,bollinger_bands_adx_simple_35_20_vectorized,{}
BAMI.MI,bollinger_bands_adx_simple_vectorized,{}
BAMI.MI,bollinger_bands_adx_simple_45_25_vectorized,{}
BAMI.MI,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
BAMI.MI,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
BAMI.MI,x_rsi_bollinger_signal_vectorized,{}
BAMI.MI,adx_sma_trend_following,{}
BAMI.MI,adx_sma_tf_10_30_25,{}
BAMI.MI,adx_sma_tf_15_40_35,{}
BAMI.MI,adx_sma_tf_10_30_35,{}
BAMI.MI,adx_trend_breakout,{}
BAMI.MI,adx_trend_breakout_10_40,{}
BAMI.MI,adx_trend_breakout_10_35,{}
BAMI.MI,donchian_channel_vectorized,{}
BAMI.MI,donchian_channel_10_5_5,{}
BAMI.MI,donchian_channel_20_5_5,{}
BAMI.MI,liquidity_grab_rev_adx_filtered,{}
BAMI.MI,liquidity_grab_tf_adx_filtered,{}
BAMI.MI,adx_ema_trend_strategy,{}
BAMI.MI,adx_ema_trend_10_30_25,{}
BAMI.MI,adx_ema_trend_5_15_25,{}
BAMI.MI,dax_momentum_signal_vectorized,{}
BAMI.MI,inside_bar_breakout_signal_vectorized,{}
BAMI.MI,three_bar_reversal_signal_vectorized,{}
BAMI.MI,engulfing_pattern_signal_vectorized,{}
BAMI.MI,morning_evening_star_signal_vectorized,{}
BAMI.MI,doji_signal_strategy_v1_vectorized,{}
BAMI.MI,retracement_rev_vectorized,{}
BAMI.MI,retracement_tf_vectorized,{}
BAMI.MI,liquidity_grab_rev_strategy,{}
BAMI.MI,liquidity_grab_tf_strategy,{}
BAMI.MI,donchian_breakout_with_ma_filter,{}
BAMI.MI,donchian_breakout_with_ma_10_30,{}
BAMI.MI,donchian_breakout_with_ma_15_40,{}
BAMI.MI,donchian_inv_with_ma_filter,{}
BAMI.MI,donchian_inv_with_ma_15_40,{}
BAMI.MI,donchian_inv_with_ma_10_30,{}
BAMI.MI,keltner_rev_vectorized,{}
BAMI.MI,keltner_rev_15_1_5,{}
BAMI.MI,keltner_rev_50_2_5,{}
BAMI.MI,keltner_tf_vectorized,{}
BAMI.MI,keltner_tf_15_1_5,{}
BAMI.MI,keltner_tf_50_2_5,{}
BAMI.MI,weekly_breakout_vectorized,{}
BAMI.MI,weekly_breakout_1_2,{}
BAMI.MI,weekly_breakout_2_1,{}
BAMI.MI,weekly_breakout_2_2,{}
BAMI.MI,weekly_breakout_1_3,{}
BAMI.MI,weekly_breakout_2_3,{}
BAMI.MI,vwap_trading_strategy_threshold,{}
BAMI.MI,vwap_trading_strategy_cross,{}
BAMI.MI,vwap_trading_strategy_cross_20_10,{}
BAMI.MI,vwap_trading_strategy_cross_30_20,{}
BAMI.MI,parab_rev_vectorized,{}
BAMI.MI,parab_rev_8_16_32_vectorized,{}
BAMI.MI,parab_rev_3_6_15_vectorized,{}
BAMI.MI,ema_vwap_sma_vectorized,{}
BAMI.MI,ema_vwap_sma_15_30_50,{}
BAMI.MI,ema_vwap_sma_5_10_20,{}
BAMI.MI,ema_vwap_vectorized,{}
BAMI.MI,volume_trend_basic,{}
BAMI.MI,volume_trend_10,{}
BAMI.MI,volume_trend_30,{}
BAMI.MI,squeeze_ema_strategy,{}
BAMI.MI,squeeze_ema_10_20,{}
BAMI.MI,squeeze_ema_15_25,{}
BAMI.MI,ema_pullback_strategy,{}
BC.MI,bollinger_bands_mean_reversion_sma_vectorized,{}
BC.MI,sma_stoch_close_strategy_vectorized,{}
BC.MI,stochastic_oscillator_signal_vectorized,{}
BC.MI,moving_average_crossover_signal_vectorized,{}
BC.MI,rsi_hammer_70_30_vectorized,{}
BC.MI,rsi_hammer_65_35_vectorized,{}
BC.MI,rsi_hammer_80_20_vectorized,{}
BC.MI,mean_reversion_signal_v1_vectorized,{}
BC.MI,mean_reversion_signal_v2_vectorized,{}
BC.MI,mean_reversion_signal_v3_vectorized,{}
BC.MI,rsi_engulfing_signals_vectorized,{}
BC.MI,mixed_signal_strategy_vectorized,{}
BC.MI,pinbar_macd_strategy_vectorized,{}
BC.MI,doji_rsi_simplified_vectorized,{}
BC.MI,bollinger_bands_adx_simple_35_20_vectorized,{}
BC.MI,bollinger_bands_adx_simple_vectorized,{}
BC.MI,bollinger_bands_adx_simple_45_25_vectorized,{}
BC.MI,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
BC.MI,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
BC.MI,x_rsi_bollinger_signal_vectorized,{}
BC.MI,adx_sma_trend_following,{}
BC.MI,adx_sma_tf_10_30_25,{}
BC.MI,adx_sma_tf_15_40_35,{}
BC.MI,adx_sma_tf_10_30_35,{}
BC.MI,adx_trend_breakout,{}
BC.MI,adx_trend_breakout_10_40,{}
BC.MI,adx_trend_breakout_10_35,{}
BC.MI,donchian_channel_vectorized,{}
BC.MI,donchian_channel_10_5_5,{}
BC.MI,donchian_channel_20_5_5,{}
BC.MI,liquidity_grab_rev_adx_filtered,{}
BC.MI,liquidity_grab_tf_adx_filtered,{}
BC.MI,adx_ema_trend_strategy,{}
BC.MI,adx_ema_trend_10_30_25,{}
BC.MI,adx_ema_trend_5_15_25,{}
BC.MI,dax_momentum_signal_vectorized,{}
BC.MI,inside_bar_breakout_signal_vectorized,{}
BC.MI,three_bar_reversal_signal_vectorized,{}
BC.MI,engulfing_pattern_signal_vectorized,{}
BC.MI,morning_evening_star_signal_vectorized,{}
BC.MI,doji_signal_strategy_v1_vectorized,{}
BC.MI,retracement_rev_vectorized,{}
BC.MI,retracement_tf_vectorized,{}
BC.MI,liquidity_grab_rev_strategy,{}
BC.MI,liquidity_grab_tf_strategy,{}
BC.MI,donchian_breakout_with_ma_filter,{}
BC.MI,donchian_breakout_with_ma_10_30,{}
BC.MI,donchian_breakout_with_ma_15_40,{}
BC.MI,donchian_inv_with_ma_filter,{}
BC.MI,donchian_inv_with_ma_15_40,{}
BC.MI,donchian_inv_with_ma_10_30,{}
BC.MI,keltner_rev_vectorized,{}
BC.MI,keltner_rev_15_1_5,{}
BC.MI,keltner_rev_50_2_5,{}
BC.MI,keltner_tf_vectorized,{}
BC.MI,keltner_tf_15_1_5,{}
BC.MI,keltner_tf_50_2_5,{}
BC.MI,weekly_breakout_vectorized,{}
BC.MI,weekly_breakout_1_2,{}
BC.MI,weekly_breakout_2_1,{}
BC.MI,weekly_breakout_2_2,{}
BC.MI,weekly_breakout_1_3,{}
BC.MI,weekly_breakout_2_3,{}
BC.MI,vwap_trading_strategy_threshold,{}
BC.MI,vwap_trading_strategy_cross,{}
BC.MI,vwap_trading_strategy_cross_20_10,{}
BC.MI,vwap_trading_strategy_cross_30_20,{}
BC.MI,parab_rev_vectorized,{}
BC.MI,parab_rev_8_16_32_vectorized,{}
BC.MI,parab_rev_3_6_15_vectorized,{}
BC.MI,ema_vwap_sma_vectorized,{}
BC.MI,ema_vwap_sma_15_30_50,{}
BC.MI,ema_vwap_sma_5_10_20,{}
BC.MI,ema_vwap_vectorized,{}
BC.MI,volume_trend_basic,{}
BC.MI,volume_trend_10,{}
BC.MI,volume_trend_30,{}
BC.MI,squeeze_ema_strategy,{}
BC.MI,squeeze_ema_10_20,{}
BC.MI,squeeze_ema_15_25,{}
BC.MI,ema_pullback_strategy,{}
BE,bollinger_bands_mean_reversion_sma_vectorized,{}
BE,sma_stoch_close_strategy_vectorized,{}
BE,stochastic_oscillator_signal_vectorized,{}
BE,moving_average_crossover_signal_vectorized,{}
BE,rsi_hammer_70_30_vectorized,{}
BE,rsi_hammer_65_35_vectorized,{}
BE,rsi_hammer_80_20_vectorized,{}
BE,mean_reversion_signal_v1_vectorized,{}
BE,mean_reversion_signal_v2_vectorized,{}
BE,mean_reversion_signal_v3_vectorized,{}
BE,rsi_engulfing_signals_vectorized,{}
BE,mixed_signal_strategy_vectorized,{}
BE,pinbar_macd_strategy_vectorized,{}
BE,doji_rsi_simplified_vectorized,{}
BE,bollinger_bands_adx_simple_35_20_vectorized,{}
BE,bollinger_bands_adx_simple_vectorized,{}
BE,bollinger_bands_adx_simple_45_25_vectorized,{}
BE,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
BE,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
BE,x_rsi_bollinger_signal_vectorized,{}
BE,adx_sma_trend_following,{}
BE,adx_sma_tf_10_30_25,{}
BE,adx_sma_tf_15_40_35,{}
BE,adx_sma_tf_10_30_35,{}
BE,adx_trend_breakout,{}
BE,adx_trend_breakout_10_40,{}
BE,adx_trend_breakout_10_35,{}
BE,donchian_channel_vectorized,{}
BE,donchian_channel_10_5_5,{}
BE,donchian_channel_20_5_5,{}
BE,liquidity_grab_rev_adx_filtered,{}
BE,liquidity_grab_tf_adx_filtered,{}
BE,adx_ema_trend_strategy,{}
BE,adx_ema_trend_10_30_25,{}
BE,adx_ema_trend_5_15_25,{}
BE,dax_momentum_signal_vectorized,{}
BE,inside_bar_breakout_signal_vectorized,{}
BE,three_bar_reversal_signal_vectorized,{}
BE,engulfing_pattern_signal_vectorized,{}
BE,morning_evening_star_signal_vectorized,{}
BE,doji_signal_strategy_v1_vectorized,{}
BE,retracement_rev_vectorized,{}
BE,retracement_tf_vectorized,{}
BE,liquidity_grab_rev_strategy,{}
BE,liquidity_grab_tf_strategy,{}
BE,donchian_breakout_with_ma_filter,{}
BE,donchian_breakout_with_ma_10_30,{}
BE,donchian_breakout_with_ma_15_40,{}
BE,donchian_inv_with_ma_filter,{}
BE,donchian_inv_with_ma_15_40,{}
BE,donchian_inv_with_ma_10_30,{}
BE,keltner_rev_vectorized,{}
BE,keltner_rev_15_1_5,{}
BE,keltner_rev_50_2_5,{}
BE,keltner_tf_vectorized,{}
BE,keltner_tf_15_1_5,{}
BE,keltner_tf_50_2_5,{}
BE,weekly_breakout_vectorized,{}
BE,weekly_breakout_1_2,{}
BE,weekly_breakout_2_1,{}
BE,weekly_breakout_2_2,{}
BE,weekly_breakout_1_3,{}
BE,weekly_breakout_2_3,{}
BE,vwap_trading_strategy_threshold,{}
BE,vwap_trading_strategy_cross,{}
BE,vwap_trading_strategy_cross_20_10,{}
BE,vwap_trading_strategy_cross_30_20,{}
BE,parab_rev_vectorized,{}
BE,parab_rev_8_16_32_vectorized,{}
BE,parab_rev_3_6_15_vectorized,{}
BE,ema_vwap_sma_vectorized,{}
BE,ema_vwap_sma_15_30_50,{}
BE,ema_vwap_sma_5_10_20,{}
BE,ema_vwap_vectorized,{}
BE,volume_trend_basic,{}
BE,volume_trend_10,{}
BE,volume_trend_30,{}
BE,squeeze_ema_strategy,{}
BE,squeeze_ema_10_20,{}
BE,squeeze_ema_15_25,{}
BE,ema_pullback_strategy,"{""short_ema"": 12, ""long_ema"": 20, ""min_move"": 0.01, ""min_trend_gap"": 0.06, ""lookback_trend"": 7}"
BHP,bollinger_bands_mean_reversion_sma_vectorized,{}
BHP,sma_stoch_close_strategy_vectorized,{}
BHP,stochastic_oscillator_signal_vectorized,{}
BHP,moving_average_crossover_signal_vectorized,{}
BHP,rsi_hammer_70_30_vectorized,{}
BHP,rsi_hammer_65_35_vectorized,{}
BHP,rsi_hammer_80_20_vectorized,{}
BHP,mean_reversion_signal_v1_vectorized,{}
BHP,mean_reversion_signal_v2_vectorized,{}
BHP,mean_reversion_signal_v3_vectorized,{}
BHP,rsi_engulfing_signals_vectorized,{}
BHP,mixed_signal_strategy_vectorized,{}
BHP,pinbar_macd_strategy_vectorized,{}
BHP,doji_rsi_simplified_vectorized,{}
BHP,bollinger_bands_adx_simple_35_20_vectorized,{}
BHP,bollinger_bands_adx_simple_vectorized,{}
BHP,bollinger_bands_adx_simple_45_25_vectorized,{}
BHP,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
BHP,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
BHP,x_rsi_bollinger_signal_vectorized,"{""tolerance_percent"": 4, ""up_rsi_bound"": 66, ""low_rsi_bound"": 36}"
BHP,adx_sma_trend_following,{}
BHP,adx_sma_tf_10_30_25,{}
BHP,adx_sma_tf_15_40_35,{}
BHP,adx_sma_tf_10_30_35,{}
BHP,adx_trend_breakout,{}
BHP,adx_trend_breakout_10_40,{}
BHP,adx_trend_breakout_10_35,{}
BHP,donchian_channel_vectorized,{}
BHP,donchian_channel_10_5_5,{}
BHP,donchian_channel_20_5_5,{}
BHP,liquidity_grab_rev_adx_filtered,{}
BHP,liquidity_grab_tf_adx_filtered,{}
BHP,adx_ema_trend_strategy,{}
BHP,adx_ema_trend_10_30_25,{}
BHP,adx_ema_trend_5_15_25,{}
BHP,dax_momentum_signal_vectorized,{}
BHP,inside_bar_breakout_signal_vectorized,{}
BHP,three_bar_reversal_signal_vectorized,{}
BHP,engulfing_pattern_signal_vectorized,{}
BHP,morning_evening_star_signal_vectorized,{}
BHP,doji_signal_strategy_v1_vectorized,{}
BHP,retracement_rev_vectorized,{}
BHP,retracement_tf_vectorized,{}
BHP,liquidity_grab_rev_strategy,{}
BHP,liquidity_grab_tf_strategy,{}
BHP,donchian_breakout_with_ma_filter,{}
BHP,donchian_breakout_with_ma_10_30,{}
BHP,donchian_breakout_with_ma_15_40,{}
BHP,donchian_inv_with_ma_filter,{}
BHP,donchian_inv_with_ma_15_40,{}
BHP,donchian_inv_with_ma_10_30,{}
BHP,keltner_rev_vectorized,{}
BHP,keltner_rev_15_1_5,{}
BHP,keltner_rev_50_2_5,{}
BHP,keltner_tf_vectorized,{}
BHP,keltner_tf_15_1_5,{}
BHP,keltner_tf_50_2_5,{}
BHP,weekly_breakout_vectorized,{}
BHP,weekly_breakout_1_2,{}
BHP,weekly_breakout_2_1,{}
BHP,weekly_breakout_2_2,{}
BHP,weekly_breakout_1_3,{}
BHP,weekly_breakout_2_3,{}
BHP,vwap_trading_strategy_threshold,{}
BHP,vwap_trading_strategy_cross,{}
BHP,vwap_trading_strategy_cross_20_10,{}
BHP,vwap_trading_strategy_cross_30_20,{}
BHP,parab_rev_vectorized,{}
BHP,parab_rev_8_16_32_vectorized,{}
BHP,parab_rev_3_6_15_vectorized,{}
BHP,ema_vwap_sma_vectorized,{}
BHP,ema_vwap_sma_15_30_50,{}
BHP,ema_vwap_sma_5_10_20,{}
BHP,ema_vwap_vectorized,{}
BHP,volume_trend_basic,{}
BHP,volume_trend_10,{}
BHP,volume_trend_30,{}
BHP,squeeze_ema_strategy,{}
BHP,squeeze_ema_10_20,{}
BHP,squeeze_ema_15_25,{}
BHP,ema_pullback_strategy,{}
BLK,bollinger_bands_mean_reversion_sma_vectorized,{}
BLK,sma_stoch_close_strategy_vectorized,{}
BLK,stochastic_oscillator_signal_vectorized,{}
BLK,moving_average_crossover_signal_vectorized,{}
BLK,rsi_hammer_70_30_vectorized,{}
BLK,rsi_hammer_65_35_vectorized,{}
BLK,rsi_hammer_80_20_vectorized,{}
BLK,mean_reversion_signal_v1_vectorized,{}
BLK,mean_reversion_signal_v2_vectorized,{}
BLK,mean_reversion_signal_v3_vectorized,{}
BLK,rsi_engulfing_signals_vectorized,{}
BLK,mixed_signal_strategy_vectorized,{}
BLK,pinbar_macd_strategy_vectorized,{}
BLK,doji_rsi_simplified_vectorized,{}
BLK,bollinger_bands_adx_simple_35_20_vectorized,{}
BLK,bollinger_bands_adx_simple_vectorized,{}
BLK,bollinger_bands_adx_simple_45_25_vectorized,{}
BLK,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
BLK,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
BLK,x_rsi_bollinger_signal_vectorized,{}
BLK,adx_sma_trend_following,{}
BLK,adx_sma_tf_10_30_25,{}
BLK,adx_sma_tf_15_40_35,{}
BLK,adx_sma_tf_10_30_35,{}
BLK,adx_trend_breakout,{}
BLK,adx_trend_breakout_10_40,{}
BLK,adx_trend_breakout_10_35,{}
BLK,donchian_channel_vectorized,{}
BLK,donchian_channel_10_5_5,{}
BLK,donchian_channel_20_5_5,{}
BLK,liquidity_grab_rev_adx_filtered,{}
BLK,liquidity_grab_tf_adx_filtered,{}
BLK,adx_ema_trend_strategy,{}
BLK,adx_ema_trend_10_30_25,{}
BLK,adx_ema_trend_5_15_25,{}
BLK,dax_momentum_signal_vectorized,{}
BLK,inside_bar_breakout_signal_vectorized,{}
BLK,three_bar_reversal_signal_vectorized,{}
BLK,engulfing_pattern_signal_vectorized,{}
BLK,morning_evening_star_signal_vectorized,{}
BLK,doji_signal_strategy_v1_vectorized,{}
BLK,retracement_rev_vectorized,{}
BLK,retracement_tf_vectorized,{}
BLK,liquidity_grab_rev_strategy,{}
BLK,liquidity_grab_tf_strategy,{}
BLK,donchian_breakout_with_ma_filter,{}
BLK,donchian_breakout_with_ma_10_30,{}
BLK,donchian_breakout_with_ma_15_40,{}
BLK,donchian_inv_with_ma_filter,{}
BLK,donchian_inv_with_ma_15_40,{}
BLK,donchian_inv_with_ma_10_30,{}
BLK,keltner_rev_vectorized,{}
BLK,keltner_rev_15_1_5,{}
BLK,keltner_rev_50_2_5,{}
BLK,keltner_tf_vectorized,{}
BLK,keltner_tf_15_1_5,{}
BLK,keltner_tf_50_2_5,{}
BLK,weekly_breakout_vectorized,{}
BLK,weekly_breakout_1_2,{}
BLK,weekly_breakout_2_1,{}
BLK,weekly_breakout_2_2,{}
BLK,weekly_breakout_1_3,{}
BLK,weekly_breakout_2_3,{}
BLK,vwap_trading_strategy_threshold,{}
BLK,vwap_trading_strategy_cross,{}
BLK,vwap_trading_strategy_cross_20_10,{}
BLK,vwap_trading_strategy_cross_30_20,{}
BLK,parab_rev_vectorized,{}
BLK,parab_rev_8_16_32_vectorized,{}
